respondent_id,age,gender,educ,region,income,q1_policy_likert,q1_support_binary,q2_worry,q3_financial_stress,q4_econ_confidence,support_prob,weight
R0861,18-34,Woman,Bachelor+,West,Over $80k,Neither,0,Wages not keeping up,5,2,0.3429895373265012,0.31572106838939346
R0862,50-64,Man,Some college,Northeast,Under $40k,Neither,0,Job loss / automation,3,2,0.4255574831883411,2.206879573988381
R0863,18-34,Woman,Some college,South,$40k–$80k,Somewhat support,0,Wages not keeping up,4,2,0.5124973964842103,0.636678733807699
R0864,18-34,Man,Bachelor+,Northeast,,Somewhat oppose,1,Job loss / automation,3,2,0.2788848219771369,0.3872736220086664
R0865,35-49,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Wages not keeping up,4,3,0.3429895373265011,0.6969524128593626
R0866,50-64,Man,Some college,West,Over $80k,Somewhat oppose,0,Wages not keeping up,4,2,0.289050497374996,1.7364311775148669
R0867,50-64,Woman,No college,West,Over $80k,Somewhat oppose,1,Wages not keeping up,4,2,0.320821300824607,3.1629327645290637
R0868,18-34,Woman,Bachelor+,Northeast,Over $80k,Neither,1,Healthcare costs,4,2,0.3429895373265012,0.40125884971929787
R0869,35-49,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.299432857526027,0.7221207632023516
R0870,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,1,Job loss / automation,4,2,0.3318122278318339,0.3835194842200946
R0871,50-64,Man,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Job loss / automation,5,1,0.2141650169574414,1.2194137891625592
R0872,18-34,Woman,Bachelor+,South,,Somewhat oppose,0,Wages not keeping up,4,3,0.4378234991142019,0.35179754999887203
R0873,50-64,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Housing costs,5,1,0.2314752165009823,1.1077097924645887
R0874,18-34,Man,Bachelor+,Midwest,Over $80k,Strongly oppose,1,Healthcare costs,4,2,0.2689414213699951,0.37015253338017146
R0875,35-49,Man,Bachelor+,Northeast,Under $40k,Neither,1,Housing costs,4,1,0.3775406687981454,0.7291893502144638
R0876,35-49,Man,Bachelor+,Northeast,Over $80k,Strongly oppose,0,Housing costs,3,2,0.2497398944048823,0.7291893502144638
R0877,50-64,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.1824255238063563,1.0691023606390948
R0878,18-34,Woman,Bachelor+,South,$40k–$80k,Neither,0,Retirement security,3,2,0.41338242108267,0.35179754999887203
R0879,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,3,0.299432857526027,0.35179754999887203
R0880,18-34,Man,Some college,South,Over $80k,Somewhat oppose,1,Job loss / automation,3,1,0.320821300824607,0.6144883270987976
R0881,35-49,Woman,Bachelor+,South,Over $80k,Neither,0,Wages not keeping up,4,3,0.2689414213699951,0.6623922010494621
R0882,35-49,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,4,2,0.2689414213699951,0.6623922010494621
R0883,18-34,Man,Bachelor+,West,,Somewhat oppose,0,Housing costs,5,2,0.2788848219771369,0.31572106838939346
R0884,18-34,Man,Bachelor+,Northeast,Under $40k,Somewhat oppose,1,Healthcare costs,4,2,0.41338242108267,0.3872736220086664
R0885,35-49,Woman,Some college,South,Under $40k,Neither,0,Wages not keeping up,3,3,0.5,1.1987889848852524
R0886,50-64,Man,No college,South,Over $80k,Somewhat oppose,0,Job loss / automation,5,2,0.2227001388253088,3.1629327645290637
R0887,50-64,Man,No college,West,$40k–$80k,Neither,1,Healthcare costs,4,2,0.3658644089891993,3.1458533801834325
R0888,50-64,Man,Some college,West,Over $80k,Strongly oppose,0,Wages not keeping up,5,2,0.289050497374996,1.7364311775148669
R0889,50-64,Man,Bachelor+,South,Over $80k,Strongly oppose,0,Healthcare costs,4,2,0.1824255238063563,1.0691023606390948
R0890,18-34,Woman,Some college,Northeast,Over $80k,Neither,0,Wages not keeping up,3,3,0.4378234991142019,0.7261931652714344
R0891,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,4,1,0.299432857526027,0.35179754999887203
R0892,35-49,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Wages not keeping up,4,3,0.2689414213699951,0.6623922010494621
R0893,18-34,Woman,Bachelor+,West,Over $80k,Somewhat oppose,1,Retirement security,5,2,0.3429895373265012,0.31572106838939346
R0894,18-34,Woman,No college,Midwest,Over $80k,Somewhat oppose,0,Wages not keeping up,4,2,0.389360766050778,1.257464891632872
R0895,18-34,Woman,Bachelor+,West,$40k–$80k,Neither,0,Job loss / automation,4,2,0.4625701546562504,0.31572106838939346
R0896,35-49,Man,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Retirement security,4,1,0.2404890830508889,0.6969524128593626
R0897,18-34,Man,Bachelor+,West,Over $80k,Somewhat oppose,0,Job loss / automation,5,2,0.2788848219771369,0.31572106838939346
R0898,35-49,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Wages not keeping up,4,1,0.2689414213699951,0.6623922010494621
R0899,50-64,Man,Some college,Northeast,$40k–$80k,Somewhat oppose,1,Job loss / automation,4,3,0.401312339887548,2.206879573988381
R0900,18-34,Woman,Some college,West,Over $80k,Neither,1,Retirement security,3,2,0.4378234991142019,0.5713879760084106
R0901,65+,Woman,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,1,Job loss / automation,4,1,0.320821300824607,3.1629327645290637
R0902,35-49,Woman,Bachelor+,West,Over $80k,Strongly oppose,0,Wages not keeping up,4,3,0.3100255188723875,0.5944645532886987
R0903,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.3318122278318339,0.3835194842200946
R0904,50-64,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,5,2,0.259225100817846,1.207593083786198
R0905,50-64,Woman,Some college,West,$40k–$80k,Neither,0,Housing costs,4,3,0.47502081252106,1.799137192180751
R0906,50-64,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Wages not keeping up,4,1,0.2689414213699951,1.263449268332222
R0907,50-64,Man,Some college,West,Over $80k,Somewhat oppose,1,Wages not keeping up,5,1,0.289050497374996,1.7364311775148669
R0908,35-49,Man,Some college,South,Over $80k,Somewhat oppose,0,Wages not keeping up,4,3,0.289050497374996,1.1570071352329754
R0909,18-34,Man,No college,Northeast,Over $80k,Somewhat oppose,1,Job loss / automation,4,2,0.3318122278318339,1.2697737746537208
R0910,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,5,2,0.299432857526027,0.35179754999887203
R0911,50-64,Woman,Bachelor+,West,$40k–$80k,Neither,0,Housing costs,5,2,0.3775406687981454,0.994115277788133
R0912,35-49,Man,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,5,2,0.2404890830508889,0.6969524128593626
R0913,35-49,Man,Some college,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.320821300824607,1.261335616876646
R0914,18-34,Man,No college,South,,Neither,1,Healthcare costs,3,3,0.401312339887548,1.1132547065030258
R0915,18-34,Woman,Some college,South,$40k–$80k,Neither,1,Wages not keeping up,4,2,0.5124973964842103,0.636678733807699
R0916,35-49,Woman,Bachelor+,Midwest,Over $80k,Strongly oppose,1,Healthcare costs,5,2,0.299432857526027,0.7221207632023516
R0917,35-49,Woman,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Housing costs,3,2,0.41338242108267,0.7221207632023516
R0918,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,4,3,0.299432857526027,0.35179754999887203
R0919,35-49,Man,No college,South,$40k–$80k,Somewhat oppose,0,Housing costs,4,1,0.3658644089891993,2.096123851264957
R0920,18-34,Woman,No college,West,Over $80k,Neither,0,Healthcare costs,4,2,0.401312339887548,1.035170768066239
R0921,18-34,Woman,No college,South,Over $80k,Somewhat oppose,0,Wages not keeping up,5,3,0.3543436937742045,1.153456568147061
R0922,18-34,Woman,No college,Northeast,Over $80k,Somewhat oppose,1,Wages not keeping up,4,2,0.401312339887548,1.3156278539669846
R0923,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Housing costs,4,3,0.2404890830508889,0.3395362158296236
R0924,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Healthcare costs,4,1,0.2404890830508889,0.3395362158296236
R0925,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,1,0.2404890830508889,0.3395362158296236
R0926,50-64,Woman,Some college,South,$40k–$80k,Neither,1,Wages not keeping up,3,3,0.425557483188341,2.004719100786816
R0927,18-34,Man,Bachelor+,Northeast,Under $40k,Neither,0,Healthcare costs,3,2,0.41338242108267,0.3872736220086664
R0928,18-34,Woman,Bachelor+,Midwest,,Somewhat oppose,0,Housing costs,4,3,0.4501660026875221,0.3835194842200946
R0929,18-34,Woman,Some college,West,Over $80k,Somewhat oppose,1,Retirement security,4,2,0.4378234991142019,0.5713879760084106
R0930,18-34,Woman,No college,South,$40k–$80k,Neither,0,Job loss / automation,3,2,0.47502081252106,1.153456568147061
R0931,18-34,Woman,Bachelor+,South,$40k–$80k,Neither,0,Wages not keeping up,3,3,0.41338242108267,0.35179754999887203
R0932,50-64,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Housing costs,4,2,0.2689414213699951,1.263449268332222
R0933,18-34,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Housing costs,5,2,0.3775406687981454,0.37015253338017146
R0934,50-64,Man,Some college,West,Over $80k,Somewhat oppose,0,Wages not keeping up,5,2,0.289050497374996,1.7364311775148669
R0935,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Wages not keeping up,5,2,0.3318122278318339,0.3835194842200946
R0936,35-49,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Wages not keeping up,4,2,0.299432857526027,0.7221207632023516
R0937,50-64,Man,Some college,Midwest,Over $80k,Somewhat oppose,1,Housing costs,4,1,0.2788848219771369,2.1093150133485548
R0938,18-34,Woman,No college,West,Over $80k,Neither,1,Housing costs,4,3,0.401312339887548,1.035170768066239
R0939,35-49,Woman,Some college,Midwest,Over $80k,Neither,1,Job loss / automation,5,3,0.389360766050778,1.306884977378032
R0940,18-34,Man,No college,South,Under $40k,Neither,0,Job loss / automation,5,2,0.425557483188341,1.1132547065030258
R0941,35-49,Woman,Bachelor+,South,$40k–$80k,Somewhat oppose,1,Housing costs,4,2,0.3775406687981454,0.6623922010494621
R0942,18-34,Man,Some college,Midwest,Over $80k,Neither,0,Retirement security,4,2,0.3543436937742045,0.6698973493958539
R0943,35-49,Man,Some college,West,$40k–$80k,Neither,0,Housing costs,4,2,0.4501660026875221,1.0383572281020084
R0944,35-49,Woman,No college,Northeast,$40k–$80k,Neither,0,Retirement security,4,3,0.4875026035157896,2.477167990379596
R0945,18-34,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Job loss / automation,4,3,0.3775406687981454,0.37015253338017146
R0946,65+,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Healthcare costs,4,2,0.1978161114414182,2.901318037687803
R0947,18-34,Man,Bachelor+,Midwest,Under $40k,Neither,1,Housing costs,4,2,0.401312339887548,0.37015253338017146
R0948,18-34,Man,No college,West,Over $80k,Somewhat oppose,0,Wages not keeping up,4,2,0.3318122278318339,0.9990915665210944
R0949,18-34,Woman,No college,South,$40k–$80k,Neither,1,Wages not keeping up,4,2,0.47502081252106,1.153456568147061
R0950,18-34,Man,Bachelor+,South,Under $40k,Somewhat oppose,0,Job loss / automation,4,1,0.3658644089891993,0.3395362158296236
R0951,35-49,Woman,No college,Midwest,Under $40k,Somewhat oppose,1,Healthcare costs,3,3,0.5,2.3676541730145444
R0952,18-34,Man,No college,Northeast,$40k–$80k,Neither,0,Housing costs,3,3,0.4501660026875221,1.2697737746537208
R0953,18-34,Woman,Bachelor+,Midwest,Under $40k,Neither,0,Retirement security,4,2,0.47502081252106,0.3835194842200946
R0954,50-64,Man,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,5,2,0.2058703718009473,1.1655043815174555
R0955,35-49,Woman,No college,Northeast,Over $80k,Somewhat oppose,1,Job loss / automation,4,1,0.3658644089891993,2.477167990379596
R0956,50-64,Man,Bachelor+,South,$40k–$80k,Somewhat oppose,1,Retirement security,4,3,0.2689414213699951,1.0691023606390948
R0957,18-34,Man,Bachelor+,West,,Somewhat oppose,0,Wages not keeping up,4,2,0.2788848219771369,0.31572106838939346
R0958,18-34,Woman,No college,West,Under $40k,Somewhat support,1,Healthcare costs,3,3,0.549833997312478,1.035170768066239
R0959,18-34,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,1,Housing costs,4,3,0.3429895373265012,0.40125884971929787
R0960,18-34,Man,Bachelor+,South,Over $80k,Strongly oppose,1,Housing costs,4,1,0.2404890830508889,0.3395362158296236
R0961,65+,Man,Bachelor+,South,Over $80k,Somewhat oppose,1,Wages not keeping up,5,1,0.1544652650835346,2.800197293693219
R0962,18-34,Woman,Some college,Midwest,Over $80k,Neither,1,Wages not keeping up,4,2,0.425557483188341,0.6940886871003358
R0963,35-49,Man,Bachelor+,Northeast,,Somewhat oppose,0,Job loss / automation,4,1,0.2497398944048823,0.7291893502144638
R0964,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,3,0.2404890830508889,0.3395362158296236
R0965,35-49,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Housing costs,4,1,0.299432857526027,0.7221207632023516
R0966,18-34,Woman,Some college,South,$40k–$80k,Somewhat support,0,Retirement security,3,3,0.5124973964842103,0.636678733807699
R0967,18-34,Man,Bachelor+,West,$40k–$80k,Somewhat oppose,0,Retirement security,4,4,0.389360766050778,0.31572106838939346
R0968,35-49,Man,Some college,South,$40k–$80k,Neither,0,Job loss / automation,4,3,0.401312339887548,1.1570071352329754
R0969,35-49,Man,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Retirement security,4,1,0.2497398944048823,0.7291893502144638
R0970,18-34,Man,Bachelor+,West,,Somewhat oppose,0,Job loss / automation,4,1,0.2788848219771369,0.31572106838939346
R0971,18-34,Woman,Bachelor+,Midwest,$40k–$80k,Neither,1,Job loss / automation,4,2,0.4501660026875221,0.3835194842200946
R0972,18-34,Woman,Some college,South,Over $80k,Somewhat oppose,0,Wages not keeping up,3,3,0.389360766050778,0.636678733807699
R0973,18-34,Woman,Some college,Northeast,,Neither,0,Healthcare costs,4,2,0.4378234991142019,0.7261931652714344
R0974,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Housing costs,3,1,0.3318122278318339,0.3835194842200946
R0975,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Healthcare costs,3,1,0.3318122278318339,0.3835194842200946
R0976,18-34,Man,Bachelor+,Northeast,,Somewhat oppose,0,Housing costs,5,1,0.2788848219771369,0.3872736220086664
R0977,18-34,Man,Bachelor+,West,Over $80k,Somewhat oppose,0,Wages not keeping up,4,1,0.2788848219771369,0.31572106838939346
R0978,18-34,Woman,Some college,South,Under $40k,Neither,1,Retirement security,2,3,0.5374298453437496,0.636678733807699
R0979,18-34,Man,Bachelor+,West,$40k–$80k,Neither,0,Retirement security,5,2,0.389360766050778,0.31572106838939346
R0980,18-34,Woman,Some college,South,$40k–$80k,Neither,1,Job loss / automation,3,1,0.5124973964842103,0.636678733807699
R0981,18-34,Woman,Bachelor+,South,$40k–$80k,Neither,0,Wages not keeping up,3,2,0.41338242108267,0.35179754999887203
R0982,18-34,Man,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Housing costs,5,1,0.2689414213699951,0.37015253338017146
R0983,35-49,Man,No college,Midwest,$40k–$80k,Somewhat oppose,1,Healthcare costs,4,2,0.401312339887548,2.285133419209863
R0984,18-34,Man,Bachelor+,South,$40k–$80k,Somewhat oppose,1,Retirement security,5,2,0.3429895373265011,0.3395362158296236
R0985,18-34,Man,No college,Midwest,$40k–$80k,Neither,0,Retirement security,3,2,0.4378234991142019,1.213637988226473
R0986,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.3318122278318339,0.3835194842200946
R0987,18-34,Woman,Some college,West,,Neither,0,Healthcare costs,4,3,0.4378234991142019,0.5713879760084106
R0988,18-34,Woman,Some college,Northeast,$40k–$80k,Neither,0,Housing costs,4,4,0.5621765008857981,0.7261931652714344
R0989,35-49,Woman,Some college,West,$40k–$80k,Neither,0,Wages not keeping up,3,2,0.52497918747894,1.0758543914891445
R0990,18-34,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,1,Healthcare costs,3,2,0.3429895373265012,0.40125884971929787
R0991,50-64,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Healthcare costs,3,2,0.1824255238063563,1.0691023606390948
R0992,35-49,Man,Some college,West,Over $80k,Somewhat oppose,0,Job loss / automation,5,3,0.3318122278318339,1.0383572281020084
R0993,65+,Woman,Some college,West,Over $80k,Neither,0,Retirement security,4,2,0.3100255188723875,3.1629327645290637
R0994,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,4,1,0.2404890830508889,0.3395362158296236
R0995,35-49,Woman,Bachelor+,Northeast,$40k–$80k,Neither,0,Retirement security,4,2,0.425557483188341,0.7555218410616938
R0996,65+,Woman,Bachelor+,West,Over $80k,Strongly oppose,0,Housing costs,4,3,0.2314752165009823,2.603790818324769
R0997,18-34,Man,No college,West,$40k–$80k,Neither,0,Job loss / automation,4,2,0.4501660026875221,0.9990915665210944
R0998,35-49,Man,Some college,West,Over $80k,Somewhat oppose,0,Job loss / automation,5,2,0.3318122278318339,1.0383572281020084
R0999,18-34,Man,No college,Northeast,$40k–$80k,Neither,0,Retirement security,3,2,0.4501660026875221,1.2697737746537208
R1000,18-34,Man,Some college,Midwest,Over $80k,Somewhat oppose,0,Housing costs,3,1,0.3543436937742045,0.6698973493958539
R1001,18-34,Man,Some college,Midwest,Over $80k,Somewhat oppose,0,Housing costs,4,2,0.3543436937742045,0.6698973493958539
R1002,18-34,Woman,Bachelor+,Northeast,Over $80k,Strongly oppose,0,Healthcare costs,4,2,0.3429895373265012,0.40125884971929787
R1003,50-64,Woman,Bachelor+,South,$40k–$80k,Strongly oppose,1,Healthcare costs,4,3,0.3318122278318339,1.1077097924645887
R1004,18-34,Man,Some college,Midwest,Over $80k,Neither,1,Healthcare costs,5,2,0.3543436937742045,0.6698973493958539
R1005,18-34,Man,Bachelor+,West,Over $80k,Strongly oppose,0,Housing costs,4,1,0.2788848219771369,0.31572106838939346
R1006,35-49,Man,Some college,South,Over $80k,Somewhat oppose,1,Job loss / automation,4,3,0.289050497374996,1.1570071352329754
R1007,18-34,Woman,No college,West,$40k–$80k,Neither,0,Healthcare costs,4,3,0.52497918747894,1.035170768066239
R1008,50-64,Man,No college,Northeast,$40k–$80k,Neither,0,Retirement security,5,1,0.3658644089891993,3.1629327645290637
R1009,18-34,Man,No college,Midwest,$40k–$80k,Neither,0,Healthcare costs,4,2,0.4378234991142019,1.213637988226473
R1010,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Job loss / automation,5,1,0.2404890830508889,0.3395362158296236
R1011,35-49,Woman,Bachelor+,Midwest,Under $40k,Neither,1,Healthcare costs,3,2,0.4378234991142019,0.7221207632023516
R1012,35-49,Man,Bachelor+,South,Over $80k,Strongly oppose,0,Healthcare costs,4,2,0.2141650169574414,0.6393055930608685
R1013,50-64,Woman,Some college,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,1,0.3100255188723875,2.004719100786816
R1014,18-34,Man,Bachelor+,South,$40k–$80k,Neither,1,Retirement security,4,2,0.3429895373265011,0.3395362158296236
R1015,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,4,2,0.299432857526027,0.35179754999887203
R1016,35-49,Woman,Bachelor+,South,Over $80k,Strongly oppose,1,Job loss / automation,5,2,0.2689414213699951,0.6623922010494621
R1017,35-49,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Healthcare costs,4,1,0.2689414213699951,0.6623922010494621
R1018,18-34,Man,No college,South,Over $80k,Neither,0,Wages not keeping up,4,1,0.289050497374996,1.1132547065030258
R1019,50-64,Man,No college,West,Over $80k,Strongly oppose,0,Retirement security,3,2,0.259225100817846,3.1458533801834325
R1020,18-34,Woman,Some college,South,Over $80k,Neither,1,Healthcare costs,4,3,0.389360766050778,0.636678733807699
R1021,18-34,Man,Some college,Northeast,,Strongly oppose,1,Job loss / automation,5,2,0.3658644089891993,0.7008828779461082
R1022,50-64,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Job loss / automation,5,2,0.2689414213699951,1.263449268332222
R1023,18-34,Woman,Bachelor+,West,Over $80k,Neither,0,Healthcare costs,4,2,0.3429895373265012,0.31572106838939346
R1024,18-34,Man,Bachelor+,West,Over $80k,Somewhat oppose,0,Retirement security,4,2,0.2788848219771369,0.31572106838939346
R1025,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Retirement security,5,1,0.3318122278318339,0.3835194842200946
R1026,18-34,Woman,Bachelor+,South,$40k–$80k,Neither,0,Job loss / automation,4,3,0.41338242108267,0.35179754999887203
R1027,50-64,Man,Bachelor+,South,$40k–$80k,Neither,1,Job loss / automation,4,2,0.2689414213699951,1.0691023606390948
R1028,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Housing costs,4,1,0.2404890830508889,0.3395362158296236
R1029,18-34,Woman,Some college,Midwest,Over $80k,Neither,1,Job loss / automation,3,2,0.425557483188341,0.6940886871003358
R1030,18-34,Woman,Bachelor+,West,Over $80k,Somewhat oppose,0,Healthcare costs,4,3,0.3429895373265012,0.31572106838939346
R1031,18-34,Woman,Some college,Midwest,Over $80k,Neither,0,Housing costs,4,1,0.425557483188341,0.6940886871003358
R1032,18-34,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Healthcare costs,4,3,0.3775406687981454,0.37015253338017146
R1033,35-49,Woman,Bachelor+,Midwest,,Somewhat oppose,0,Healthcare costs,5,2,0.299432857526027,0.7221207632023516
R1034,18-34,Woman,Bachelor+,West,$40k–$80k,Neither,1,Job loss / automation,4,2,0.4625701546562504,0.31572106838939346
R1035,50-64,Woman,Some college,Midwest,Over $80k,Somewhat oppose,1,Job loss / automation,4,3,0.3429895373265012,2.1854866116674128
R1036,18-34,Woman,Some college,South,Over $80k,Somewhat oppose,0,Retirement security,3,3,0.389360766050778,0.636678733807699
R1037,18-34,Man,Some college,West,Over $80k,Neither,1,Job loss / automation,4,1,0.3658644089891993,0.5514731729799301
R1038,18-34,Woman,Some college,Midwest,Over $80k,Somewhat oppose,1,Wages not keeping up,4,2,0.425557483188341,0.6940886871003358
R1039,35-49,Woman,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Job loss / automation,4,2,0.41338242108267,0.7221207632023516
R1040,35-49,Woman,Bachelor+,South,$40k–$80k,Somewhat oppose,0,Wages not keeping up,3,3,0.3775406687981454,0.6623922010494621
R1041,35-49,Woman,No college,South,Over $80k,Somewhat oppose,0,Housing costs,3,3,0.320821300824607,2.1718190902476184
R1042,35-49,Woman,Some college,West,Over $80k,Neither,0,Wages not keeping up,5,3,0.401312339887548,1.0758543914891445
R1043,18-34,Woman,Bachelor+,Northeast,$40k–$80k,Neither,0,Wages not keeping up,4,3,0.4625701546562504,0.40125884971929787
R1044,35-49,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.3100255188723875,0.7555218410616938
R1045,18-34,Man,Some college,South,$40k–$80k,Neither,0,Wages not keeping up,3,2,0.4378234991142019,0.6144883270987976
R1046,35-49,Man,Bachelor+,Northeast,Over $80k,Somewhat oppose,1,Healthcare costs,4,1,0.2497398944048823,0.7291893502144638
R1047,18-34,Man,Some college,South,Over $80k,Somewhat oppose,0,Job loss / automation,5,1,0.320821300824607,0.6144883270987976
R1048,18-34,Man,Bachelor+,West,Over $80k,Somewhat oppose,1,Job loss / automation,3,1,0.2788848219771369,0.31572106838939346
R1049,18-34,Woman,Some college,Northeast,Over $80k,Neither,0,Retirement security,4,3,0.4378234991142019,0.7261931652714344
R1050,35-49,Man,No college,Northeast,,Somewhat oppose,1,Retirement security,4,2,0.4378234991142019,2.390830309734841
R1051,18-34,Woman,Bachelor+,Northeast,$40k–$80k,Neither,1,Wages not keeping up,4,3,0.4625701546562504,0.40125884971929787
R1052,50-64,Man,Bachelor+,West,Over $80k,Somewhat oppose,0,Wages not keeping up,4,1,0.2141650169574414,0.9594669989022951
R1053,18-34,Woman,Bachelor+,Northeast,Over $80k,Neither,1,Wages not keeping up,5,2,0.3429895373265012,0.40125884971929787
R1054,18-34,Man,No college,South,Over $80k,Somewhat oppose,0,Healthcare costs,4,3,0.289050497374996,1.1132547065030258
R1055,50-64,Man,Bachelor+,West,Over $80k,Strongly oppose,0,Housing costs,4,2,0.2141650169574414,0.9594669989022951
R1056,18-34,Woman,Bachelor+,Northeast,$40k–$80k,Neither,1,Housing costs,4,3,0.4625701546562504,0.40125884971929787
R1057,50-64,Man,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.2141650169574414,1.2194137891625592
R1058,18-34,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Retirement security,4,2,0.3429895373265012,0.40125884971929787
R1059,50-64,Woman,No college,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,4,1,0.3100255188723875,3.1629327645290637
R1060,65+,Woman,Some college,West,$40k–$80k,Neither,0,Healthcare costs,3,2,0.425557483188341,3.1629327645290637
R1061,18-34,Woman,Bachelor+,West,$40k–$80k,Neither,1,Wages not keeping up,3,3,0.4625701546562504,0.31572106838939346
R1062,18-34,Man,No college,West,Over $80k,Neither,1,Job loss / automation,5,2,0.3318122278318339,0.9990915665210944
R1063,18-34,Woman,Some college,Midwest,$40k–$80k,Neither,1,Housing costs,2,3,0.549833997312478,0.6940886871003358
R1064,18-34,Woman,No college,Northeast,Over $80k,Neither,0,Housing costs,4,2,0.401312339887548,1.3156278539669846
R1065,18-34,Woman,Bachelor+,South,Over $80k,Neither,1,Job loss / automation,4,2,0.299432857526027,0.35179754999887203
R1066,50-64,Woman,Some college,West,,Neither,0,Healthcare costs,4,2,0.3543436937742045,1.799137192180751
R1067,18-34,Woman,Some college,Northeast,Over $80k,Neither,0,Housing costs,3,3,0.4378234991142019,0.7261931652714344
R1068,18-34,Man,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Job loss / automation,5,1,0.2788848219771369,0.3872736220086664
R1069,18-34,Woman,Bachelor+,Northeast,,Neither,0,Wages not keeping up,4,2,0.3429895373265012,0.40125884971929787
R1070,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,5,2,0.2404890830508889,0.3395362158296236
R1071,35-49,Man,No college,West,Under $40k,Neither,1,Job loss / automation,2,1,0.4378234991142019,1.8811684782909501
R1072,35-49,Man,No college,Northeast,Over $80k,Somewhat oppose,1,Retirement security,3,3,0.299432857526027,2.390830309734841
R1073,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Wages not keeping up,4,3,0.299432857526027,0.35179754999887203
R1074,18-34,Woman,Bachelor+,West,Over $80k,Somewhat oppose,0,Healthcare costs,5,2,0.3429895373265012,0.31572106838939346
R1075,18-34,Woman,No college,South,$40k–$80k,Somewhat support,0,Job loss / automation,4,2,0.47502081252106,1.153456568147061
